id	name	description	additionalTypeId	additionalTypeName	startDate	endDate	addressLocality	addressRegion	postalCode	streetAddress	latitude	longitude	citation	sameAs
147	Curragh Picture House		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1913		Curragh	Kildare		Curragh Camp	53.1460362691206	-6.83247900024385		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c200
148	Coleraine Picture Palace		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1899		Coleraine	Derry		35 New Row (Railway Road?)	55.132931	-6.665343		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c259
149	Melbourne Electric Theatre		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1912	1914	Belfast	Antrim		Melbourne Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c185
150	Star Picture Palace		https://homernetwork.github.io/vocabulary/venues/Theatre	Theatre	1908	1909	Belfast	Antrim		17 Church Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c104
151	Queen's Picture House		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1915		Belfast	Antrim		250-56 York Street	54.6133160039221	-5.92424242519331		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c174
152	Willowfield Picture House		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1915		Belfast	Antrim		209-215 Woodstock Road	54.592173	-5.904105		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c187
153	Midland Picture House		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1916		Belfast	Antrim		Canning Street	54.611724	-5.924627		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c322
154	Duncairn Picture Palace		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1916		Belfast	Antrim		12 Duncairn Gardens	54.6113858953133	-5.92761364542015		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c323
155	New York Picture House		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1916	1922	Belfast	Antrim		68 York Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c030
156	Gaiety Theatre		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1916		Belfast	Antrim		157-61 North Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c098
157	Lyceum Picture House		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1916		Belfast	Antrim		Antrim Road (corner New Lodge Road)				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c115
158	Royal Cinema		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1916		Belfast	Antrim		Arthur Square (corner Castle Lane)				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c143
159	Popular Picture House		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1917		Belfast	Antrim		Newtownards Road				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c144
160	Tivoli		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1918		Belfast	Antrim		Christian Place (Albert Street)	54.5981909014158	-5.94510115302685		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c166
161	Ligoniel	Henhouse	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1918		Belfast	Antrim		Ligoniel Road				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c179
162	Sandro		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1919		Belfast	Antrim		71-3 Sandy Row				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c253
163	Diamond Picture House		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1920		Belfast	Antrim		35 Falls Road				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c197
164	World's Fair Waxworks		https://homernetwork.github.io/vocabulary/venues/Multipurpose_venue	Multipurpose venue	#NUM!		Dublin	Dublin		30 Henry Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c310
165	Picture House, Dungannon	Foresters' Hall	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914		Dungannon	Tyrone		Ann Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c046
166	Victoria Cinema		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1915	1926	Galway	Galway		Victoria Place	53.2729440492323	-9.04882786431634		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c049
167	Theatre Royal, Limerick		https://homernetwork.github.io/vocabulary/venues/Theatre	Theatre	1914		Limerick	Limerick		Henry Street	52.660985	-8.631282		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c050
169	Picture House, Warrenpoint		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1912		Warrenpoint	Down						https://primitivecinema.github.io/irishcinemaproject/item.html?id=c153
170	Assembly Rooms, Bray		https://homernetwork.github.io/vocabulary/venues/Multipurpose_venue	Multipurpose venue	1912		Bray	Wicklow		Quinsboro Road				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c146
171	Shannon Cinema		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1916		Limerick	Limerick		Georges Quay				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c209
172	Tivoli Picture House, Limerick		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1916		Limerick	Limerick		Assembly Mall				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c201
173	Coliseum, Limerick		https://homernetwork.github.io/vocabulary/venues/Multipurpose_venue	Multipurpose venue	1917		Limerick	Limerick		69 O'Connell Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c210
174	Broad Street Cinema		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914		Waterford	Waterford		Broad Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c155
175	Coliseum, Waterford	Rink Picture Palace	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1915		Waterford	Waterford		Adelphi Quay				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c236
176	Theatre Royal, Waterford		https://homernetwork.github.io/vocabulary/venues/Multipurpose_venue	Multipurpose venue	1913		Waterford	Waterford		The Mall				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c171
177	Town Hall, Dungarvan		https://homernetwork.github.io/vocabulary/venues/Multipurpose_venue	Multipurpose venue	1911		Dungarvan	Waterford		St Augustine Street	52.088688	-7.619429		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c172
178	Cinema Palace, Wexford		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914		Wexford	Wexford		Harpurs Lane (also Cinema Lane)	52.3371869122219	-6.45971619426661		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c113
180	Maryborough Cinema	Electric Cinema Theatre	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914		Maryborough/Portlaoise	Queen's County/Laois		New Road				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c239
181	Electric Cinema, Mountmellick		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1899		Mountmellick	Queen's County						https://primitivecinema.github.io/irishcinemaproject/item.html?id=c255
182	Electric Picture Palace, Cavan	Cavan Electric Pictures, Town Hall	https://homernetwork.github.io/vocabulary/venues/Multipurpose_venue	Multipurpose venue	1912		Cavan	Cavan		Town Hall Street	53.991088495324	-7.36219905674889		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c223
183	Boyne Cinema		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1919		Drogheda	Louth		Fair Street	53.716483220695	-6.35565036451639		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c173
184	Picture Palace, Randalstown		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1915		Randalstown	Antrim		New Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c135
185	Kinemac		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914	1917	Skibbereen	Cork		Ilen Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c152
186	Bandon Cinema Hall		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914		Bandon	Cork						https://primitivecinema.github.io/irishcinemaproject/item.html?id=c241
187	Bray Cinema	Coliseum, Bray	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914		Bray	Wicklow		Florence Road				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c270
188	Strand Cinema		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1919		Passage West	Cork		Penny's Quay	51.87063	-8.334668		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c246
189	Coliseum, Kinsale		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1915		Kinsale	Cork		Higher Street	51.7038443834492	-8.52205314737547		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c097
190	Stafford's Picture Theatre		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1913		Longford	Longford		Killashee Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c188
191	Dann's Pictures	Picture Palace, Market Square	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1899		Longford	Longford		Market Square				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c199
193	Ballina Picture Palace	Town Hall, Ballina	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914		Ballina	Mayo		Arthur Street	54.114365	-9.159435		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c215
195	Picture Palace, Dungarvan		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914		Dungarvan	Waterford		Davitt's Quay	52.091564	-7.620585		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c229
196	Belturbet Cinema		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1913		Belturbet	Cavan		Town Hall, the Diamond, Church Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c213
197	Mallow Picture House		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1899		Mallow	Cork						https://primitivecinema.github.io/irishcinemaproject/item.html?id=c227
198	Abbey Picture House		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1899		Enniscorthy	Wexford						https://primitivecinema.github.io/irishcinemaproject/item.html?id=c034
199	Cinema Theatre, Enniscorthy		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1915		Enniscorthy	Wexford		New Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c196
200	Kells Picture House	Kells Picture Theatre, Kells Picture Palace	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914		Kells	Meath		Market Yard	53.726555	-6.878753		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c207
201	Strabane Pallidrome Picture Palace	Picture Palace, Strabane	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1913		Strabane	Tyrone		Railway Road				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c208
202	Electric Theatre, Larne		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1911		Larne	Antrim		Main Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c211
203	Corinthian Cinema		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1921		Dublin	Dublin		4-6 Eden Quay	53.347934	-6.25843		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c216
