"id"	"name"	"streetAddress"	"address.city.country"	"address.city.color"	"addressLocality"	"addressRegion"	"address.city.name"	"address.city.language"	"address.city.id"	"address.street"	"address.id"	"address.position"	"latitude"	"longitude"	"address.geoData"	"openingDate"	"closingDate"	"geoData"	"status"	"seatingRange"	"venueRank"	"venueLocation"	"venueType.0"	"activeCinemaWeight"	"activeCinemaWeightBand"	"revenuePotential"	"turnover"	"priceProxy"	"activeDays"	"top20PerYear"	"topProductionCounty"	"topProductionYear"	"hasVenueImages"
"c2e1321e-20cd-11e9-8054-dc241e2d861b"	"Arena Giardino"	"233 Via Ravanas"	"Italy"	"#7db4d3"	"Bari"	"Bari city"	"bari"	"italian"	1	"233 Via Ravanas"	"6dd46cf6-20c7-11e9-8054-dc241e2d861b"		41.120195	16.858887	"41.120195, 16.858887"	"before 1948"	"after 1993"	"41.120195, 16.858887"	"Workers' Corporate Recreational Club (then Commercial)"	"901 – 1500"	"Seasonal"	"Suburb"	"Open Air Cinema"	0.4568086113	"0.20 – 0.50"	2308.5	1	1.71	88	7	"USA"	1951	
"c2e3b12e-20cd-11e9-8054-dc241e2d861b"	"Letni kino Sport"	"Jamborova 65"	"Czech Republic"	"#cdd28f"	"Brno"	"Brno"	"brno"	"czech"	2	"Jamborova 65"	"6dd542d4-20c7-11e9-8054-dc241e2d861b"		49.19602	16.65032	"49.196020, 16.650320"	1951	1967	"49.196020, 16.650320"	"State controlled"	"301 – 600"	"Seasonal"	"Suburb"	"Open Air Cinema"	0.0910253243	"Up To 0.10"	460	1	1	72	19	"Czechoslovakia"	1951	1
"c2e09af2-20cd-11e9-8054-dc241e2d861b"	"Armenise"	"178 Via Pasubio, on the corner of Via Giulio Petroni"	"Italy"	"#7db4d3"	"Bari"	"Bari city"	"bari"	"italian"	1	"178 Via Pasubio, on the corner of Via Giulio Petroni"	"6dd3fcbc-20c7-11e9-8054-dc241e2d861b"		41.11066	16.867629	"41.110660, 16.867629"	"February 6th 1954"	2015	"41.110660, 16.867629"	"Commercial "	"601 – 900"	"Inactive"	"District"	"Cinema"	0.1258524049	"0.10 – 0.20"	636		0.75					1
"c2e0c5b8-20cd-11e9-8054-dc241e2d861b"	"Arena Carella"	"35/A Via Ospedale Di Venere"	"Italy"	"#7db4d3"	"Bari"	"Carbonara di Bari"	"bari"	"italian"	1	"35/A Via Ospedale Di Venere"	"6dd43ca4-20c7-11e9-8054-dc241e2d861b"		41.0754112	16.8687699	"41.0754112, 16.8687699"	"1947 with a documented delegation, 1953 officially authorized"	"1990s"	"41.0754112, 16.8687699"	"Commercial"	"601 – 900"	"Inactive"	"Suburb"	"Open Air Cinema"	0.1080431023	"0.10 – 0.20"	546		0.75					
"c2e0fbd2-20cd-11e9-8054-dc241e2d861b"	"Castello"	"Via Carmosini"	"Italy"	"#7db4d3"	"Bari"	"Bari - Ceglie del Campo"	"bari"	"italian"	1	"Via Carmosini"	"6dd461b6-20c7-11e9-8054-dc241e2d861b"		41.064391	16.867323	"41.064391, 16.867323"	1947	"Jun-56"	"41.064391, 16.867323"	"Commercial"	"Under 300"	"Inactive"	"Suburb"	"Cinema"	0.0422970936	"Up To 0.10"	213.75		0.75					
"c2e1e998-20cd-11e9-8054-dc241e2d861b"	"Italia and Arena Italia"	"Via V. Veneto on the corner of Via Vecchia Valenzano"	"Italy"	"#7db4d3"	"Bari"	"Bari - Carbonara di Bari"	"bari"	"italian"	1	"Via V. Veneto on the corner of Via Vecchia Valenzano"	"6dd47fc0-20c7-11e9-8054-dc241e2d861b"		41.066693	16.868793	"41.066693, 16.868793"	1947	"after 1959"	"41.066693, 16.868793"	"Commercial"	"601 – 900"	"Inactive"	"Suburb"	"Cinema"	0.0975059316	"Up To 0.10"	492.75		0.75					
"c2e7e802-20cd-11e9-8054-dc241e2d861b"	"Majestic"	"Veldstraat"	"Belgium"	"#65be4a"	"Gent"	"Gent"	"gent"	"dutch"	3	"Veldstraat"	"6dd5db54-20c7-11e9-8054-dc241e2d861b"		51.052506	3.721982	"51.052506, 3.721982"	1911	1985	"51.052506, 3.721982"	"Commercial"	"901 – 1500"	"Major"	"Centre"	"Cinema"	2.0668289292	"2.00 – 5.00"	2611.2	7	2.72	364	25	"USA"	1951	1
"c2e6fa5a-20cd-11e9-8054-dc241e2d861b"	"Forum"	"Frans van Ryhovenlaan"	"Belgium"	"#65be4a"	"Gent"	"Gent"	"gent"	"dutch"	3	"Frans van Ryhovenlaan"	"6dd5bc46-20c7-11e9-8054-dc241e2d861b"		51.072209	3.710361	"51.072209, 3.710361"	1932	1965	"51.072209, 3.710361"	"Commercial"	"301 – 600"	"Minor"	"District"	"Cinema"	0.4445201925	"0.20 – 0.50"	561.6	7	1.04	355	28	"USA"	1951	1
"c2e8c7b8-20cd-11e9-8054-dc241e2d861b"	"Metropole"	"Heernisplein"	"Belgium"	"#65be4a"	"Gent"	"Sint-Amandsberg"	"gent"	"dutch"	3	"Heernisplein"	"6dd6b290-20c7-11e9-8054-dc241e2d861b"		51.052265	3.748607	"51.052265, 3.748607"	1917	1968	"51.052265, 3.748607"	"Commercial"	"301 – 600"	"Intermediate"	"Suburb"	"Cinema"	0.5774963185	"0.50 – 0.75"	729.6	7	1.28	343	36	"USA"	1951	1
"c2e697e0-20cd-11e9-8054-dc241e2d861b"	"Century"	"Woodrow Wilsonplein"	"Belgium"	"#65be4a"	"Gent"	"Gent"	"gent"	"dutch"	3	"Woodrow Wilsonplein"	"6dd5ade6-20c7-11e9-8054-dc241e2d861b"		51.048282	3.730569	"51.048282, 3.730569"	1911	1986	"51.048282, 3.730569"	"Commercial"	"601 – 900"	"Major"	"Centre"	"Cinema"	1.7286896375	"1.00 – 2.00"	2184	7	2.73	359	15	"USA"	1951	1
"c2e6d62e-20cd-11e9-8054-dc241e2d861b"	"Eldorado"	"Veldstraat"	"Belgium"	"#65be4a"	"Gent"	"Gent"	"gent"	"dutch"	3	"Veldstraat"	"6dd5b66a-20c7-11e9-8054-dc241e2d861b"		51.050713	3.721212	"51.050713, 3.721212"	1936	1966	"51.050713, 3.721212"	"Commercial"	"601 – 900"	"Intermediate"	"Centre"	"Cinema"	0.844952467	"0.75 – 1.00"	1067.5	7	1.75	359	4	"France"	1951	1
"c2e44af8-20cd-11e9-8054-dc241e2d861b"	"Svetozor"	"Vojanova 1"	"Czech Republic"	"#cdd28f"	"Brno"	"Brno"	"brno"	"czech"	2	"Vojanova 1"	"6dd58ba4-20c7-11e9-8054-dc241e2d861b"		49.199464	16.639778	"49.199464, 16.639778"	1930	"1990s"	"49.199464, 16.639778"	"State controlled"	"Under 300"	"Minor"	"Suburb"	"Cinema"	0.2374573678	"0.20 – 0.50"	300	3	1	318	24	"Soviet Union"	1950	
"c2e3dc08-20cd-11e9-8054-dc241e2d861b"	"Morava"	"Lidicka 16"	"Czech Republic"	"#cdd28f"	"Brno"	"Brno"	"brno"	"czech"	2	"Lidicka 16"	"6dd5574c-20c7-11e9-8054-dc241e2d861b"		49.201691	16.608258	"49.201691, 16.608258"	1918	1953	"49.201691, 16.608258"	"State controlled"	"601 – 900"	"Intermediate"	"District"	"Cinema"	1.1504097097	"1.00 – 2.00"	1453.41	7	1.89	298	18	"Czechoslovakia"	1951	
"c2e467e0-20cd-11e9-8054-dc241e2d861b"	"Vlast"	"Tuhackova 29"	"Czech Republic"	"#cdd28f"	"Brno"	"Brno"	"brno"	"czech"	2	"Tuhackova 29"	"6dd5a04e-20c7-11e9-8054-dc241e2d861b"		49.177434	16.626144	"49.177434, 16.626144"	1929	1974	"49.177434, 16.626144"	"State controlled"	"Under 300"	"Minor"	"Suburb"	"Cinema"	0.2152946801	"0.20 – 0.50"	272	3	1	317	44	"Soviet Union"	1951	
"c2e40516-20cd-11e9-8054-dc241e2d861b"	"Radost"	"Cejl 52"	"Czech Republic"	"#cdd28f"	"Brno"	"Brno"	"brno"	"czech"	2	"Cejl 52"	"6dd5673c-20c7-11e9-8054-dc241e2d861b"		49.198893	16.623082	"49.198893, 16.623082"	1926	"1980s"	"49.198893, 16.623082"	"State controlled"	"301 – 600"	"Minor"	"District"	"Cinema"	0.4309851225	"0.20 – 0.50"	544.5	4	1.1	276	30	"Soviet Union"	1951	
"c2e3fe68-20cd-11e9-8054-dc241e2d861b"	"Praha"	"Postovska 6"	"Czech Republic"	"#cdd28f"	"Brno"	"Brno"	"brno"	"czech"	2	"Postovska 6"	"6dd564da-20c7-11e9-8054-dc241e2d861b"		49.194744	16.610016	"49.194744, 16.610016"	1932	1977	"49.194744, 16.610016"	"State controlled"	"301 – 600"	"Intermediate"	"Centre"	"Cinema"	0.7566974787	"0.75 – 1.00"	956	8	2.39	312	28	"Soviet Union"	1951	
"c2e8f3c8-20cd-11e9-8054-dc241e2d861b"	"Normandie"	"Dendermondsesteenweg"	"Belgium"	"#65be4a"	"Gent"	"Gent"	"gent"	"dutch"	3	"Dendermondsesteenweg"	"6dd6bc0e-20c7-11e9-8054-dc241e2d861b"		51.056444	3.742041	"51.056444, 3.742041"	1954	1973	"51.056444, 3.742041"	"Commercial"	"301 – 600"	"Inactive"	"District"	"Cinema"	0.0816259702	"Up To 0.10"	412.5		0.75					
"c2e91bf0-20cd-11e9-8054-dc241e2d861b"	"Novy"	"Blazoenstraat"	"Belgium"	"#65be4a"	"Gent"	"Gent"	"gent"	"dutch"	3	"Blazoenstraat"	"6dd6c186-20c7-11e9-8054-dc241e2d861b"		51.062488	3.696865	"51.062488, 3.696865"	1922	1968	"51.062488, 3.696865"	"Commercial"	"301 – 600"	"Intermediate"	"District"	"Cinema"	0.6382854046	"0.50 – 0.75"	806.4	7	1.44	350	36	"USA"	1951	1
"c2e92f64-20cd-11e9-8054-dc241e2d861b"	"Odeon"	"Antwerpsesteenweg"	"Belgium"	"#65be4a"	"Gent"	"Sint-Amandsberg"	"gent"	"dutch"	3	"Antwerpsesteenweg"	"6dd6c44c-20c7-11e9-8054-dc241e2d861b"		51.058594	3.743539	"51.058594, 3.743539"	1923	1963	"51.058594, 3.743539"	"Commercial"	"301 – 600"	"Minor"	"District"	"Cinema"	0.3363979377	"0.20 – 0.50"	425	7	1	358	16	"USA"	1950	
"c2e95552-20cd-11e9-8054-dc241e2d861b"	"Plaza"	"Sint-Michielshelling"	"Belgium"	"#65be4a"	"Gent"	"Gent"	"gent"	"dutch"	3	"Sint-Michielshelling"	"6dd6c9e2-20c7-11e9-8054-dc241e2d861b"		51.053854	3.721639	"51.053854, 3.721639"	1914		"51.053854, 3.721639"	"Commercial"	"301 – 600"	"Intermediate"	"Centre"	"Cinema"	0.8483560226	"0.75 – 1.00"	1071.8	8	2.33	355	21	"USA"	1951	1
"c2ebf028-20cd-11e9-8054-dc241e2d861b"	"Capitol"	"Skanstorget 1"	"Sweden"	"#b28ed8"	"Göteborg"	"Göteborg"	"gothenburg"	"swedish"	4	"Skanstorget 1"	"6dd73846-20c7-11e9-8054-dc241e2d861b"		57.696112	11.959606	"57.696112, 11.959606"	1941	"Active"	"57.696112, 11.959606"	"Commercial"	"301 – 600"	"Minor"	"District"	"Cinema"	0.5437773722	"0.50 – 0.75"	687	5	1.5	322	12	"USA"	1950	1
"c2eaf0ba-20cd-11e9-8054-dc241e2d861b"	"Vooruit"	"Sint-Pietersnieuwstraat"	"Belgium"	"#65be4a"	"Gent"	"Gent"	"gent"	"dutch"	3	"Sint-Pietersnieuwstraat"	"6dd6e846-20c7-11e9-8054-dc241e2d861b"		51.047891	3.727345	"51.047891, 3.727345"	1914	1980	"51.047891, 3.727345"	"Commercial"	"1501+"	"Major"	"Centre"	"Cinema"	1.5826533563	"1.00 – 2.00"	1999.5	7	1.29	333	7	"USA"	1951	1
"c2ebf820-20cd-11e9-8054-dc241e2d861b"	"Carolus"	"Kungsgatan 7B"	"Sweden"	"#b28ed8"	"Göteborg"	"Göteborg"	"gothenburg"	"swedish"	4	"Kungsgatan 7B"	"6dd73b48-20c7-11e9-8054-dc241e2d861b"		57.702922	11.958289	"57.702922, 11.958289"	1935	1973	"57.702922, 11.958289"	"Commercial"	"301 – 600"	"Minor"	"Centre"	"Cinema"	0.2548709081	"0.20 – 0.50"	322	5	1	333	5	"USA"	1951	1
"c2eb0b0e-20cd-11e9-8054-dc241e2d861b"	"Vox"	"Zwijnaardsesteenweg"	"Belgium"	"#65be4a"	"Gent"	"Gent"	"gent"	"dutch"	3	"Zwijnaardsesteenweg"	"6dd6ead0-20c7-11e9-8054-dc241e2d861b"		51.025666	3.721284	"51.025666, 3.721284"	1951	1963	"51.025666, 3.721284"	"Commercial"	"301 – 600"	"Minor"	"District"	"Cinema"	0.3561860517	"0.20 – 0.50"	450	7	1	323	11	"USA"	1950	
"c2e9b218-20cd-11e9-8054-dc241e2d861b"	"Ritz"	"Brusselsesteenweg"	"Belgium"	"#65be4a"	"Gent"	"Gentbrugge"	"gent"	"dutch"	3	"Brusselsesteenweg"	"6dd6d478-20c7-11e9-8054-dc241e2d861b"		51.03713	3.748999	"51.037130, 3.748999"	1949	1960	"51.037130, 3.748999"	"Commercial"	"301 – 600"	"Minor"	"Suburb"	"Cinema"	0.3166098237	"0.20 – 0.50"	400	7	1	355	2	"USA"	1950	
"c2e9e922-20cd-11e9-8054-dc241e2d861b"	"Savoy"	"Kortedagsteeg"	"Belgium"	"#65be4a"	"Gent"	"Gent"	"gent"	"dutch"	3	"Kortedagsteeg"	"6dd6dd88-20c7-11e9-8054-dc241e2d861b"		51.05017	3.726375	"51.050170, 3.726375"	1912	1982	"51.050170, 3.726375"	"Commercial"	"301 – 600"	"Minor"	"Centre"	"Cinema"	0.4749147356	"0.20 – 0.50"	600	7	1	362	1	"France"	1951	1
"c2ebd016-20cd-11e9-8054-dc241e2d861b"	"Vriendenkring"	"Koningin Astridstraat"	"Belgium"	"#65be4a"	"Gent"	"Gentbrugge"	"gent"	"dutch"	3	"Koningin Astridstraat"	"6dd6ed5a-20c7-11e9-8054-dc241e2d861b"		51.04763	3.741874	"51.047630, 3.741874"	1946	1953	"51.047630, 3.741874"	"Commercial"	"301 – 600"	"Minor"	"Suburb"	"Cinema"	0.0989405699	"Up To 0.10"	500	7	1	90	1	"USA"	1949	
"c2ebea74-20cd-11e9-8054-dc241e2d861b"	"Boulevard"	"Östra Hamngatan 35"	"Sweden"	"#b28ed8"	"Göteborg"	"Göteborg"	"gothenburg"	"swedish"	4	"Östra Hamngatan 35"	"6dd7354e-20c7-11e9-8054-dc241e2d861b"		57.7052222	11.9684625	"57.7052222, 11.9684625"	1941	1967	"57.7052222, 11.9684625"	"Newsreel"	"Under 300"	"Minor"	"Centre"	"Cinema"	0.0290885276	"Up To 0.10"	147		0.75					
"c2eeb9a2-20cd-11e9-8054-dc241e2d861b"	"Picture House"	"Granby Street, 7"	"United Kingdom"	"#f69899"	"Leicester"	"Leicester"	"leicester"	"english"	5	"Granby Street, 7"	"6dd8ebaa-20c7-11e9-8054-dc241e2d861b"		52.63383	-1.13197	"52.63383, -1.13197"	1910	1973	"52.63383, -1.13197"	"Commercial"	"1501+"	"Major"	"Centre"	"Cinema"	2.5740378668	"2.00 – 5.00"	3252	3	2	364	16	"USA"	1951	1
"c2eec4d8-20cd-11e9-8054-dc241e2d861b"	"Princes"	"Granby Street"	"United Kingdom"	"#f69899"	"Leicester"	"Leicester"	"leicester"	"english"	5	"Granby Street"	"6dd8f12c-20c7-11e9-8054-dc241e2d861b"		52.63318	-1.12945	"52.63318, -1.12945"	1910	1960	"52.63318, -1.12945"	"Commercial"	"901 – 1500"	"Major"	"Centre"	"Cinema"	1.6576898845	"1.00 – 2.00"	2094.3	3	1.79	363	14	"USA"	1951	1
"c2eeddb0-20cd-11e9-8054-dc241e2d861b"	"Savoy"	"Belgave Gate, 46"	"United Kingdom"	"#f69899"	"Leicester"	"Leicester"	"leicester"	"english"	5	"Belgave Gate, 46"	"6dd90252-20c7-11e9-8054-dc241e2d861b"		52.64137	-1.12925	"52.64137, -1.12925"	1937	1997	"52.64137, -1.12925"	"Commercial"	"1501+"	"Elite"	"Centre"	"Cinema"	5.4106085994	"5.00 – 7.50"	6835.68	3	2.82	364	22	"USA"	1952	1
"c2ee77a8-20cd-11e9-8054-dc241e2d861b"	"Gaumont"	"Market Place, 40"	"United Kingdom"	"#f69899"	"Leicester"	"Leicester"	"leicester"	"english"	5	"Market Place, 40"	"6dd8ccba-20c7-11e9-8054-dc241e2d861b"		52.63446	-1.13402	"52.63446, -1.13402"	1924	1964	"52.63446, -1.13402"	"Commercial"	"1501+"	"Elite"	"Centre"	"Cinema"	4.7491473557	"2.00 – 5.00"	6000	3	3	363	17	"USA"	1951	1
"c2ec04aa-20cd-11e9-8054-dc241e2d861b"	"Facklan"	"Kungsgatan 15"	"Sweden"	"#b28ed8"	"Göteborg"	"Göteborg"	"gothenburg"	"swedish"	4	"Kungsgatan 15"	"6dd74142-20c7-11e9-8054-dc241e2d861b"		57.703753	11.962094	"57.703753, 11.962094"	1944	1961	"57.703753, 11.962094"	"Commercial"	"Under 300"	"Minor"	"Centre"	"Cinema"	0.1377252733	"0.10 – 0.20"	174	5	1	355	1	"USA"	1948	
"c2ee7244-20cd-11e9-8054-dc241e2d861b"	"Fosse Cinema"	"Fosse Road North, 225"	"United Kingdom"	"#f69899"	"Leicester"	"Leicester"	"leicester"	"english"	5	"Fosse Road North, 225"	"6dd8c968-20c7-11e9-8054-dc241e2d861b"		52.6389	-1.15274	"52.6389, -1.15274"	1936	1981	"52.6389, -1.15274"	"Commercial"	"901 – 1500"	"Intermediate"	"District"	"Cinema"	0.8057403404	"0.75 – 1.00"	1017.96	3	1.02	329	48	"USA"	1951	1
"c2ec0a5e-20cd-11e9-8054-dc241e2d861b"	"Flamman"	"Redbergsvägen 19"	"Sweden"	"#b28ed8"	"Göteborg"	"Göteborg"	"gothenburg"	"swedish"	4	"Redbergsvägen 19"	"6dd78e5e-20c7-11e9-8054-dc241e2d861b"		57.714819	12.001704	"57.714819, 12.001704"	1935	1982	"57.714819, 12.001704"	"Commercial"	"601 – 900"	"Intermediate"	"Suburb"	"Cinema"	1.126117821	"1.00 – 2.00"	1422.72	5	2.08	320	25	"USA"	1952	1
"c2ee6632-20cd-11e9-8054-dc241e2d861b"	"Evington"	"East Park Road, 378"	"United Kingdom"	"#f69899"	"Leicester"	"Leicester"	"leicester"	"english"	5	"East Park Road, 378"	"6dd8c0f8-20c7-11e9-8054-dc241e2d861b"		52.62919	-1.10736	"52.62919, -1.10736"	1916	1970	"52.62919, -1.10736"	"Commercial"	"901 – 1500"	"Intermediate"	"District"	"Cinema"	0.774111019	"0.75 – 1.00"	978	3	1	329	51	"USA"	1952	
"c2ec1c2e-20cd-11e9-8054-dc241e2d861b"	"Grand"	"Göteborgsvägen 1"	"Sweden"	"#b28ed8"	"Göteborg"	"Mölndal"	"gothenburg"	"swedish"	4	"Göteborgsvägen 1"	"6dd7989a-20c7-11e9-8054-dc241e2d861b"		57.656279	12.016964	"57.656279, 12.016964"	1938	1966	"57.656279, 12.016964"	"Commercial"	"301 – 600"	"Minor"	"Suburb"	"Cinema"	0.4674664895	"0.20 – 0.50"	590.59	3	1.43	300	23	"USA"	1951	
"c2ec15b2-20cd-11e9-8054-dc241e2d861b"	"Gnistan"	"Kvilletorget 1"	"Sweden"	"#b28ed8"	"Göteborg"	"Göteborg"	"gothenburg"	"swedish"	4	"Kvilletorget 1"	"6dd795ac-20c7-11e9-8054-dc241e2d861b"		57.719049	11.947484	"57.719049, 11.947484"	1938	1968	"57.719049, 11.947484"	"Commercial"	"301 – 600"	"Minor"	"Suburb"	"Cinema"	0.4889247203	"0.20 – 0.50"	617.7	6	1.42	276	12	"USA"	1951	
"c2ec3952-20cd-11e9-8054-dc241e2d861b"	"Kronan"	"Kungsgatan 31-33"	"Sweden"	"#b28ed8"	"Göteborg"	"Göteborg"	"gothenburg"	"swedish"	4	"Kungsgatan 31-33"	"6dd7d0da-20c7-11e9-8054-dc241e2d861b"		57.704085	11.965067	"57.704085, 11.965067"	1916	1986	"57.704085, 11.965067"	"Commercial"	"Under 300"	"Minor"	"Centre"	"Cinema"	0.2228933159	"0.20 – 0.50"	281.6	16	1.1	301	20	"USA"	1951	
"c2ecd4f2-20cd-11e9-8054-dc241e2d861b"	"Lundby"	"Jägaregatan 6"	"Sweden"	"#b28ed8"	"Göteborg"	"Göteborg"	"gothenburg"	"swedish"	4	"Jägaregatan 6"	"6dd86f90-20c7-11e9-8054-dc241e2d861b"		57.715418	11.946492	"57.715418, 11.946492"	1932	1960	"57.715418, 11.946492"	"Commercial"	"Under 300"	"Minor"	"Suburb"	"Cinema"	0.1125073009	"0.10 – 0.20"	284.28	3	1.03	138	32	"USA"	1952	
"c2ee9b84-20cd-11e9-8054-dc241e2d861b"	"Melbourne"	"Nedham Street, 162/Melbourne Road"	"United Kingdom"	"#f69899"	"Leicester"	"Leicester"	"leicester"	"english"	5	"Nedham Street, 162/Melbourne Road"	"6dd8dda4-20c7-11e9-8054-dc241e2d861b"		52.63681	-1.11371	"52.63681, -1.11371"	1920	1961	"52.63681, -1.11371"	"Commercial"	"901 – 1500"	"Intermediate"	"District"	"Cinema"	0.7448246103	"0.50 – 0.75"	941	3	1	328	12	"USA"	1951	1
"c2ef3f12-20cd-11e9-8054-dc241e2d861b"	"Apollo Lichtspiele"	"Wittenberger Str. 4"	"Germany"	"#fce267"	"Magdeburg"	"Magdeburg"	"magdeburg"	"german"	6	"Wittenberger Str. 4"	"6dd91eae-20c7-11e9-8054-dc241e2d861b"		52.143488	11.649654	"52.143488, 11.649654"	1912	"1959+"	"52.143488, 11.649654"	"State controlled"	"Under 300"	"Minor"	"District"	"Cinema"	0.1695445606	"0.10 – 0.20"	214.2	5	1.02	337	53	"Soviet Union"	1951	1
"c2ef4fb6-20cd-11e9-8054-dc241e2d861b"	"Goethe Lichtspiele"	"Goethstr."	"Germany"	"#fce267"	"Magdeburg"	"Magdeburg"	"magdeburg"	"german"	6	"Goethstr."	"6dd9261a-20c7-11e9-8054-dc241e2d861b"		52.133489	11.611631	"52.133489, 11.611631"	1951	1953	"52.133489, 11.611631"	"State controlled"	"Under 300"	"Minor"	"District"	"Cinema"	0.1739375219	"0.10 – 0.20"	293	5	1	195	30	"Soviet Union"	1951	
"c2ef603c-20cd-11e9-8054-dc241e2d861b"	"Marktschlößchen Lichtspiele"	"Moritzplatz 1a"	"Germany"	"#fce267"	"Magdeburg"	"Magdeburg"	"magdeburg"	"german"	6	"Moritzplatz 1a"	"6dd92ef8-20c7-11e9-8054-dc241e2d861b"		52.155738	11.632869	"52.155738, 11.632869"	1925	"1959+"	"52.155738, 11.632869"	"State controlled"	"301 – 600"	"Minor"	"District"	"Cinema"	0.2796377115	"0.20 – 0.50"	353.29	6	1.03	346	58	"Soviet Union"	1951	1
"c2ef93b8-20cd-11e9-8054-dc241e2d861b"	"Scala Lichtspiele"	"Halberstädter Str. 135a"	"Germany"	"#fce267"	"Magdeburg"	"Magdeburg"	"magdeburg"	"german"	6	"Halberstädter Str. 135a"	"6dd99726-20c7-11e9-8054-dc241e2d861b"		52.109413	11.599103	"52.109413, 11.599103"	1910	2000	"52.109413, 11.599103"	"State controlled"	"601 – 900"	"Major"	"District"	"Cinema"	1.4173830283	"1.00 – 2.00"	1790.7	5	2.35	332	49	"Soviet Union"	1951	1
"c2ef9ca0-20cd-11e9-8054-dc241e2d861b"	"Süd Lichtspiele"	"Leipz. Chaussee 57"	"Germany"	"#fce267"	"Magdeburg"	"Magdeburg"	"magdeburg"	"german"	6	"Leipz. Chaussee 57"	"6dd99a00-20c7-11e9-8054-dc241e2d861b"		52.090255	11.621531	"52.090255, 11.621531"	1937	"1959+"	"52.090255, 11.621531"	"State controlled"	"301 – 600"	"Minor"	"District"	"Cinema"	0.3803117202	"0.20 – 0.50"	480.48	5	1.04	344	57	"Soviet Union"	1951	
"c2efabbe-20cd-11e9-8054-dc241e2d861b"	"Theater des Friedens"	"Alter Markt 18/19"	"Germany"	"#fce267"	"Magdeburg"	"Magdeburg"	"magdeburg"	"german"	6	"Alter Markt 18/19"	"6dd99f32-20c7-11e9-8054-dc241e2d861b"		52.131794	11.639057	"52.131794, 11.639057"	1951	"1959+"	"52.131794, 11.639057"	"State controlled"	"901 – 1500"	"Major"	"Centre"	"Cinema"	2.4505600355	"2.00 – 5.00"	3096	6	3	305	36	"Czechoslovakia"	1951	1
"c2efb92e-20cd-11e9-8054-dc241e2d861b"	"Turmpark Lichtspiele"	"Alt Salbke 111"	"Germany"	"#fce267"	"Magdeburg"	"Magdeburg"	"magdeburg"	"german"	6	"Alt Salbke 111"	"6dd9a298-20c7-11e9-8054-dc241e2d861b"		52.08228	11.66465	"52.082280, 11.66465"	"?"	"1959+"	"52.082280, 11.66465"	"State controlled"	"301 – 600"	"Minor"	"District"	"Cinema"	0.4455175134	"0.20 – 0.50"	562.86	6	1.18	342	56	"Soviet Union"	1951	1
"c2efd0a8-20cd-11e9-8054-dc241e2d861b"	"Theater der Freundschaft"	"Braunschweiger Str. 25"	"Germany"	"#fce267"	"Magdeburg"	"Magdeburg"	"magdeburg"	"german"	6	"Braunschweiger Str. 25"	"6dd9ab4e-20c7-11e9-8054-dc241e2d861b"		52.112636	11.599209	"52.112636, 11.599209"	1954	"1959+"	"52.112636, 11.599209"	"State controlled"	"901 – 1500"	"Intermediate"	"District"	"Cinema"	0.2342912695	"0.20 – 0.50"	1184	6	1	36	2	"Germany"	1953	1
"c2effbd2-20cd-11e9-8054-dc241e2d861b"	"Cineac NRC"	"Coolsingel 103"	"Netherlands"	"#e791ce"	"Rotterdam"	"Rotterdam"	"rotterdam"	"dutch"	7	"Coolsingel 103"	"6dd9bc74-20c7-11e9-8054-dc241e2d861b"		51.920821	4.479275	"51.920821, 4.479275"	1957	1989	"51.920821, 4.479275"	"Commercial"	"301 – 600"	"Inactive"	"Centre"	"Cinema"	0.084891009	"Up To 0.10"	429		0.75					1
"c2e20572-20cd-11e9-8054-dc241e2d861b"	"Kursaal Santalucia"	"Via Cognetti (now 5-9 Largo Adua)"	"Italy"	"#7db4d3"	"Bari"	"Bari city"	"bari"	"italian"	1	"Via Cognetti (now 5-9 Largo Adua)"	"6dd48a7e-20c7-11e9-8054-dc241e2d861b"		41.124129	16.875738	"41.124129, 16.875738"	1927	2011	"41.124129, 16.875738"	"Commercial "	"601 – 900"	"Major"	"Centre"	"Cinema - Theatre"	1.8284217319	"1.00 – 2.00"	2310	4	3	340	1	"USA"	1952	1
"c2e101a4-20cd-11e9-8054-dc241e2d861b"	"Ferrovieri"	"Via C. Rosselli (now 112 Corso Italia)"	"Italy"	"#7db4d3"	"Bari"	"Bari city"	"bari"	"italian"	1	"Via C. Rosselli (now 112 Corso Italia)"	"6dd464b8-20c7-11e9-8054-dc241e2d861b"		41.118235	16.858586	"41.118235, 16.858586"	1921	"in use as multifunctional theatre"	"41.118235, 16.858586"	"Workers' Corporate Recreational Club (then Commercial)"	"601 – 900"	"Intermediate"	"Centre"	"Cinema - Theatre"	0.8915732636	"0.75 – 1.00"	1126.4	1	1.6	298	10	"USA"	1951	1
"c2e2f9f0-20cd-11e9-8054-dc241e2d861b"	"S. Antonio"	"Piazzetta S. Antonio"	"Italy"	"#7db4d3"	"Bari"	"Bari city"	"bari"	"italian"	1	"Piazzetta S. Antonio"	"6dd4d4ac-20c7-11e9-8054-dc241e2d861b"		41.118976	16.874451	"41.118976, 16.874451"	1948	1962	"41.118976, 16.874451"	"Parish"	"Under 300"	"Minor"	"Centre"	"Cinema"	0.1187286839	"0.10 – 0.20"	200	1	1	270	6	"USA"	1949	
